conv_id,chain_id,turn_id,speaker,text,reference_type
9,23,30,B,you,P
9,24,32,A,that,P
9,24,32,A,that,P
9,24,32,A,that,P
9,25,29,B,our,P
9,25,33,A,their,P
9,25,33,A,they,P
9,25,34,A,they,P
9,26,35,B,war,N
9,26,35,B,That,P
9,27,36,B,a gun,N
9,27,36,B,a gun,N
9,28,36,B,that same person,N
9,28,37,B,his,P
9,29,37,B,ends,N
9,29,37,B,that,P
9,30,37,B,shoot,N
9,30,37,B,it,P
9,30,40,A,it,P
9,31,45,B,a lot of inhabitants of Russia,N
9,31,45,B,their,P
9,31,45,B,they,P
9,31,45,B,they,P
9,32,47,B,They,P
9,32,47,B,they,P
9,32,47,B,them,P
9,32,47,B,they,P
9,33,48,B,get,N
9,33,48,B,that,P
10,0,0,A,you,P
10,0,1,B,I,P
10,0,2,B,I,P
10,0,3,B,I,P
10,0,4,B,I,P
10,0,4,B,I,P
10,0,5,B,I,P
10,0,5,B,I,P
10,0,35,B,I,P
10,0,35,B,I,P
10,0,37,B,I,P
10,0,39,B,I,P
10,0,79,B,I,P
10,0,79,B,I,P
10,0,79,B,my,P
10,0,80,B,I,P
10,0,80,B,I,P
10,0,80,B,I,P
10,0,80,B,I,P
10,0,81,B,I,P
10,0,81,B,I,P
10,0,81,B,I,P
10,0,85,A,I,P
10,0,85,A,I,P
10,0,85,A,I,P
10,0,95,B,B,N
10,0,104,B,I,P
10,0,104,B,I,P
10,1,1,B,young people,N
10,1,1,B,their,P
10,1,1,B,their,P
10,2,1,B,giving,N
10,2,2,B,that,P
10,3,2,B,people that I have known that have done that like from other countries especially,N
10,3,3,B,they,P
10,3,3,B,they,P
10,3,3,B,they,P
10,3,4,B,they,P
10,4,4,B,the young men,N
10,4,4,B,their,P
10,4,4,B,they,P
10,4,5,B,they,P
10,5,5,B,that missionary work,N
10,5,5,B,that,P
10,5,8,A,that,P
10,6,8,A,I,P
10,6,8,A,you,P
10,6,8,A,I,P
10,6,8,A,I,P
10,6,8,A,myself,N
10,6,8,A,I,P
10,6,8,A,I,P
10,6,8,A,I,P
10,6,9,A,I,P
10,6,9,A,my,P
10,6,9,A,I,P
10,6,10,A,I,P
10,6,10,A,I,P
10,6,10,A,I,P
10,6,10,A,I,P
10,6,10,A,I,P
10,6,10,A,I,P
10,6,10,A,my,P
10,6,11,A,I,P
10,6,11,A,my,P
10,6,11,A,my,P
10,6,11,A,me,P
10,6,12,A,I,P
10,6,12,A,I,P
10,6,12,A,I,P
10,6,12,A,I,P
10,6,12,A,I,P
10,6,12,A,my,P
10,6,12,A,myself,N
10,6,12,A,I,P
10,6,12,A,I,P
10,6,12,A,I,P
10,6,13,A,I,P
10,6,13,A,I,P
10,6,13,A,I,P
10,6,14,A,I,P
10,6,14,A,I,P
10,6,14,A,I,P
10,6,15,A,I,P
10,6,15,A,I,P
10,6,16,A,I,P
10,6,16,A,I,P
10,6,18,A,my,P
10,6,19,A,I,P
10,6,19,A,I,P
10,6,19,A,I,P
10,6,19,A,my,P
10,6,20,A,I,P
10,6,20,A,me,P
10,6,28,A,I,P
10,6,28,A,I,P
10,6,28,A,I,P
10,6,28,A,I,P
10,6,28,A,I,P
10,6,29,A,I,P
10,6,29,A,I,P
10,6,29,A,I,P
10,6,30,A,I,P
10,6,32,A,I,P
10,6,32,A,I,P
10,6,34,A,I,P
10,6,34,A,I,P
10,6,34,A,I,P
10,6,34,A,I,P
10,6,34,A,you,P
10,6,34,A,I,P
10,6,42,A,I,P
10,6,42,A,I,P
10,6,42,A,my,P
10,6,43,A,I,P
10,6,50,A,I,P
10,6,50,A,I,P
10,6,58,A,I,P
10,6,60,A,I,P
10,6,60,A,I,P
10,6,60,A,I,P
10,6,60,A,I,P
10,6,61,A,I,P
10,6,63,A,I,P
10,6,66,A,I,P
10,6,68,A,mine,N
10,6,68,A,he,P
10,6,69,A,I,P
10,6,69,A,he,P
10,6,75,A,I,P
10,6,75,A,I,P
10,6,76,A,I,P
10,6,76,A,I,P
10,6,76,A,you,P
10,6,89,A,I,P
10,6,98,A,you,P
10,6,106,B,you,P
10,6,106,B,I,P
10,6,107,A,you,P
10,7,8,A,a job that at the time was just slightly above the poverty level to teach to very rural children in a very low income district,N
10,7,9,A,it,P
10,7,10,A,it,P
10,7,11,A,it,P
10,7,11,A,it,P
10,7,11,A,it,P
10,8,10,A,a masters degree,N
10,8,10,A,a masters degree,N
10,9,12,A,paid,N
10,9,12,A,that,P
10,9,13,A,it,P
10,10,12,A,paying,N
10,10,13,A,that,P
10,10,13,A,that,P
10,11,12,A,all these college loans,N
10,11,13,A,these college loans,N
10,12,14,A,your college loans,N
10,12,14,A,them,P
10,12,15,A,them,P
10,12,15,A,them,P
10,13,15,A,that form,N
10,13,15,A,it,P
10,14,16,A,I,P
10,14,16,A,I,P
10,15,16,A,that,P
10,15,17,A,that,P
10,15,18,A,that,P
10,16,18,A,Pittsburgh,PN
10,16,18,A,Pittsburgh,PN
10,17,19,A,the United States,N
10,17,19,A,the country,N
10,17,22,B,our country,N
10,17,34,A,our own country,N
10,17,51,A,this country,N
10,17,85,A,this country,N
10,17,97,B,this country,N
10,18,19,A,travel,N
10,18,20,A,it,P
10,19,6,A,I,P
10,19,21,B,I,P
10,19,22,B,I,P
10,19,23,B,I,P
10,20,32,A,they,P
10,20,32,A,they,P
10,21,32,A,the school district,N
10,21,32,A,them,P
10,22,34,A,it,P
10,22,34,A,it 's a really good idea And even if it,N
10,22,34,A,it,P
10,22,35,B,that,P
10,23,34,A,we,P
10,23,34,A,our,P
10,24,3,B,Germany,PN
10,24,35,B,Germany,PN
10,25,35,B,the people that I 've known like from Germany and Finland that have done that,N
10,25,36,B,they,P
10,25,38,B,they,P
10,26,36,B,military service,N
10,26,38,B,it,P
10,26,40,B,it,P
10,27,39,B,people,N
10,27,40,B,them,P
10,27,40,B,they,P
10,27,42,A,them,P
10,27,42,A,they,P
10,28,44,B,they,P
10,28,44,B,they,P
10,29,45,B,they,P
10,29,46,B,they,P
10,30,48,B,they,P
10,30,48,B,themselves,N
10,31,48,B,we,P
10,31,48,B,our,P
10,32,53,B,we,P
10,32,53,B,we,P
10,32,53,B,our,P
10,32,54,B,our,P
10,33,56,B,that,P
10,33,57,B,it,P
10,33,57,B,it,P
10,33,57,B,it,P
10,34,60,A,college students,N
10,34,61,A,them,P
10,34,63,A,they,P
10,34,63,A,they,P
10,34,64,B,they,P
10,35,61,A,their,P
10,35,62,A,their,P
10,36,68,A,it,P
10,36,69,A,it,P
10,37,15,A,the Peace Corps,N
10,37,75,A,the Peace Corps,N
10,37,76,A,the Peace Corps,N
10,37,78,A,the Peace Corps,N
10,38,75,A,the Bush Administration,N
10,38,76,A,they,P
10,38,77,A,they,P
10,39,75,A,increased,N
10,39,76,A,increased,N
10,40,81,B,they,P
10,40,81,B,I,P
10,40,81,B,I,P
10,40,81,B,they,P
10,40,83,B,they,P
10,40,83,B,they,P
10,40,83,B,they,P
10,40,83,B,their,P
10,40,84,B,They,P
10,41,85,A,Washington,PN
10,41,86,A,the Washington,N
10,42,88,A,are,N
10,42,89,A,that,P
10,43,97,B,have,N
10,43,97,B,it,P
10,43,97,B,that,P
10,44,100,A,make,N
10,44,101,A,that,P
10,44,102,B,That,P
10,44,103,A,That,P
10,45,105,A,the conversation,N
10,45,106,B,it,P
11,0,1,A,I,P
11,0,1,A,I,P
11,0,1,A,I,P
11,0,1,A,I,P
11,0,1,A,I,P
11,1,1,A,We,P
11,1,1,A,we,P
11,1,1,A,we,P
11,1,3,B,we,P
11,1,7,B,we,P
11,2,0,B,you,P
11,2,3,B,I,P
11,2,7,B,I,P
11,2,7,B,I,P
11,2,7,B,my,P
11,2,7,B,I,P
11,2,11,B,I,P
11,2,12,B,I,P
11,2,12,B,I,P
11,2,15,B,I,P
11,2,17,B,I,P
11,2,17,B,I,P
11,2,19,B,I,P
11,2,20,B,I,P
11,2,26,B,I,P
11,2,26,B,I,P
11,2,29,A,you,P
11,2,29,A,you,P
11,2,29,A,you,P
11,2,31,B,I,P
11,2,32,B,I,P
11,2,35,B,I,P
11,2,36,B,I,P
11,2,36,B,I,P
11,2,37,B,I,P
11,2,37,B,I,P
11,2,37,B,I,P
11,2,37,B,my,P
11,2,37,B,I,P
11,2,38,B,I,P
11,2,38,B,I,P
11,2,43,B,I,P
11,2,43,B,I,P
11,2,44,B,I,P
11,2,46,A,you,P
11,2,47,B,my,P
11,2,47,B,me,P
11,2,48,B,I,P
11,2,49,B,I,P
11,2,51,B,I,P
11,2,55,B,I,P
11,2,58,A,I,P
11,2,59,B,me,P
11,2,60,B,I,P
11,2,60,B,I,P
11,2,60,B,I,P
11,2,60,B,I,P
11,2,60,B,I,P
11,2,60,B,me,P
11,2,63,B,I,P
11,2,63,B,I,P
11,2,67,B,I,P
11,2,73,B,I,P
11,2,83,B,I,P
11,2,84,B,I,P
11,2,86,B,I,P
11,2,87,B,I,P
11,2,90,B,I,P
11,2,93,B,I,P
11,2,93,B,me,P
11,3,7,B,women,N
11,3,8,B,they,P
11,3,25,B,they,P
11,4,12,B,we,P
11,4,12,B,we,P
11,4,12,B,we,P
11,4,12,B,we,P
11,4,49,B,we,P
11,4,49,B,we,P
11,5,13,A,my mom,N
11,5,13,A,she,P
11,5,13,A,my mom,N
11,5,13,A,she,P
11,5,13,A,She,P
11,5,14,A,She,P
11,5,14,A,she,P
11,5,14,A,she,P
11,5,14,A,she,P
11,5,14,A,she,P
11,5,14,A,She,P
11,5,22,A,my mom,N
11,6,13,A,my,P
11,6,13,A,my,P
11,6,13,A,my,P
11,6,22,A,my,P
11,6,22,A,my,P
11,6,22,A,I,P
11,6,64,A,my,P
11,6,66,A,my,P
11,6,66,A,I,P
11,6,66,A,my,P
11,6,66,A,I,P
11,6,66,A,I,P
11,6,66,A,I,P
11,6,66,A,I,P
11,6,66,A,my,P
11,6,66,A,I,P
11,6,66,A,I,P
11,6,66,A,I,P
11,6,66,A,my,P
11,6,66,A,I,P
11,6,67,B,your,P
11,6,67,B,your,P
11,6,70,A,I,P
11,6,70,A,my,P
11,6,70,A,I,P
11,6,70,A,I,P
11,6,70,A,I,P
11,6,70,A,I,P
11,6,75,A,I,P
11,6,76,B,I,P
11,6,76,B,I,P
11,6,81,A,I,P
11,6,82,A,I,P
11,6,89,A,I,P
11,6,89,A,I,P
11,6,91,A,I,P
11,6,91,A,I,P
11,6,91,A,I,P
11,6,91,A,I,P
11,6,92,A,I,P
11,7,14,A,the woman,N
11,7,14,A,she,P
11,8,16,B,a career,N
11,8,17,B,it,P
11,9,17,B,a family,N
11,9,17,B,the family,N
11,10,19,B,lose,N
11,10,19,B,that,P
11,11,20,B,kids,N
11,11,20,B,they,P
11,12,22,A,my mom,N
11,12,22,A,she,P
11,12,22,A,she,P
11,13,22,A,work,N
11,13,22,A,that,P
11,14,23,A,women,N
11,14,23,A,they,P
11,14,23,A,they,P
11,14,24,B,they,P
11,15,28,B,children,N
11,15,28,B,them,P
11,16,29,A,they,P
11,16,29,A,their,P
11,17,31,B,children that does n't really want them,N
11,17,31,B,them,P
11,18,31,B,anyone who has children that does n't really want them,N
11,18,32,B,they,P
11,18,32,B,They,P
11,18,33,B,they,P
11,18,34,A,they,P
11,18,34,A,they,P
11,18,35,B,they,P
11,18,36,B,they,P
11,19,35,B,it,P
11,19,36,B,It,P
11,20,36,B,three children,N
11,20,36,B,them,P
11,20,37,B,them,P
11,20,37,B,them,P
11,21,13,A,twelve kids,N
11,21,39,B,the kids,N
11,21,40,B,they,P
11,21,41,B,they,P
11,21,41,B,they,P
11,21,47,B,my kids,N
11,22,39,B,I,P
11,22,39,B,I,P
11,22,39,B,I,P
11,22,40,B,I,P
11,22,40,B,I,P
11,22,41,B,I,P
11,22,41,B,me,P
11,22,41,B,I,P
11,22,42,B,I,P
11,22,42,B,I,P
11,22,42,B,my,P
11,22,43,B,I,P
11,23,39,B,we,P
11,23,42,B,we,P
11,23,66,A,us,P
11,24,37,B,third shift,N
11,24,43,B,third shift,N
11,24,44,B,that shift,N
11,25,47,B,have,N
11,25,48,B,that,P
11,25,48,B,it,P
11,25,48,B,it,P
11,26,50,A,I,P
11,26,50,A,I,P
11,27,51,B,went,N
11,27,51,B,that,P
11,28,51,B,women,N
11,28,52,B,they,P
11,28,53,A,they,P
11,29,55,B,we,P
11,29,55,B,we,P
11,29,56,B,we,P
11,29,56,B,we,P
11,30,57,B,kids at sixteen years old,N
11,30,57,B,they,P
11,30,57,B,their,P
11,30,57,B,they,P
11,30,57,B,they,P
11,31,59,B,we,P
11,31,59,B,our,P
11,31,60,B,We,P
11,32,60,B,something,N
11,32,60,B,it,P
11,33,61,B,You,P
11,33,61,B,you,P
11,34,63,B,a kid,N
11,34,63,B,them,P
11,35,64,A,my parents,N
11,35,64,A,they,P
11,35,66,A,my parents,N
11,35,66,A,we,P
11,35,66,A,we,P
11,35,66,A,we,P
11,35,66,A,our,P
11,36,66,A,my older brother,N
11,36,66,A,his,P
11,37,63,B,the whole way,N
11,37,66,A,my entire way,N
11,38,66,A,a car,N
11,38,66,A,the car,N
11,39,70,A,kids up here that have their own cars,N
11,39,70,A,their,P
11,39,70,A,them,P
11,39,70,A,they,P
11,39,70,A,their,P
11,39,70,A,they,P
11,39,70,A,they,P
11,40,70,A,I,P
11,40,70,A,I,P
11,40,70,A,my,P
11,40,70,A,I,P
11,40,70,A,my,P
11,40,70,A,I,P
11,40,70,A,my,P
11,40,70,A,I,P
11,40,70,A,I,P
11,40,70,A,I,P
11,40,70,A,my,P
11,41,70,A,my own life insurance,N
11,41,70,A,my own life insurance,N
11,42,70,A,them,P
11,42,70,A,their,P
11,42,71,B,they,P
11,42,72,A,they,P
11,42,72,A,they,P
11,43,73,B,you,P
11,43,73,B,you,P
11,43,73,B,you,P
11,43,73,B,you,P
11,43,76,B,you,P
11,43,76,B,yourself,N
11,43,76,B,you,P
11,43,76,B,you,P
11,43,79,B,you,P
11,43,81,A,I,P
11,43,81,A,I,P
11,43,81,A,I,P
11,43,81,A,I,P
11,43,81,A,I,P
11,43,81,A,I,P
11,43,81,A,I,P
11,44,73,B,a lot of kids,N
11,44,73,B,them,P
11,45,76,B,advice,N
11,45,76,B,it,P
11,46,77,B,that,P
11,46,77,B,that,P
11,47,81,A,contraceptives,N
11,47,81,A,they,P
11,48,81,A,women,N
11,48,81,A,they,P
11,49,89,A,it,P
11,49,90,B,it,P
11,50,91,A,we,P
11,50,91,A,we,P
12,0,0,A,I,P
12,0,0,A,I,P
12,0,1,A,I,P
12,0,2,A,I,P
12,0,2,A,I,P
12,0,11,A,I,P
12,0,11,A,I,P
12,0,11,A,I,P
12,0,11,A,I,P
12,0,11,A,I,P
12,0,11,A,I,P
12,0,11,A,my,P
12,0,12,A,I,P
12,0,19,B,my,P
12,0,24,A,I,P
12,0,25,A,I,P
12,0,42,A,I,P
12,0,42,A,I,P
12,0,43,A,I,P
12,0,43,A,I,P
12,0,44,A,I,P
12,0,44,A,I,P
12,0,45,A,I,P
12,0,45,A,I,P
12,0,53,A,I,P
12,0,60,A,I,P
12,0,60,A,I,P
12,0,60,A,I,P
12,0,61,A,my,P
12,0,65,A,I,P
12,0,65,A,I,P
12,1,0,A,you,P
12,1,2,A,you,P
12,1,3,B,I,P
12,1,4,B,I,P
12,1,4,B,I,P
12,1,6,B,I,P
12,1,6,B,I,P
12,1,14,B,I,P
12,1,33,B,I,P
12,1,33,B,I,P
12,1,35,B,I,P
12,1,50,B,I,P
12,1,50,B,I,P
12,1,51,B,I,P
12,1,55,A,I,P
12,1,58,B,I,P
12,1,58,B,I,P
12,1,65,A,you,P
12,2,3,B,U N,PN
12,2,4,B,They,P
12,2,4,B,they,P
12,2,4,B,they,P
12,2,4,B,the U N,N
12,3,4,B,Iraq,PN
12,3,4,B,the Iraqis,N
12,3,5,B,they,P
12,3,8,B,they,P
12,3,32,B,Iraq,PN
12,4,6,B,the thing,N
12,4,8,B,it,P
12,5,0,A,the war,N
12,5,16,B,it,P
12,6,16,B,they,P
12,6,17,A,they,P
12,6,17,A,they,P
12,6,17,A,themselves,N
12,6,18,A,they,P
12,6,18,A,they,P
12,7,19,B,my sons in the Air Force,N
12,7,20,B,he,P
12,7,20,B,he,P
12,7,21,B,he,P
12,7,21,B,his,P
12,7,21,B,his,P
12,8,20,B,Korea,PN
12,8,21,B,Korea,PN
12,8,21,B,Korea,PN
12,9,20,B,Saudi,PN
12,9,21,B,Saudi,PN
12,10,21,B,he,P
12,10,22,B,he,P
12,11,24,A,us,P
12,11,25,A,we,P
12,12,27,B,the French,N
12,12,28,B,the French,N
12,12,39,B,the French,N
12,13,28,B,that part of the world,N
12,13,28,B,it,P
12,13,29,B,it,P
12,14,29,B,they,P
12,14,29,B,they,P
12,15,26,B,Kuwait,PN
12,15,31,B,it,P
12,15,32,B,it,P
12,15,32,B,that place,N
12,16,33,B,we,P
12,16,34,B,we,P
12,16,36,B,we,P
12,16,36,B,we,P
12,16,38,B,our,P
12,16,38,B,us,P
12,16,38,B,we,P
12,16,38,B,we,P
12,17,33,B,their,P
12,17,35,B,their,P
12,18,36,B,seven years,N
12,18,36,B,seven days,N
12,18,36,B,seven years,N
12,19,36,B,Iran,PN
12,19,36,B,Iran,PN
12,20,39,B,the British and the French,N
12,20,39,B,they,P
12,20,39,B,they,P
12,20,40,B,they,P
12,21,43,A,we,P
12,21,43,A,'s,N
12,21,43,A,we,P
12,21,44,A,we,P
12,21,45,A,we,P
12,21,45,A,our,P
12,21,46,A,we,P
12,21,46,A,our,P
12,22,46,A,our people,N
12,22,46,A,them,P
12,23,47,B,we,P
12,23,47,B,our,P
12,23,47,B,We,P
12,23,48,B,we,P
12,23,48,B,we,P
12,23,48,B,we,P
12,23,48,B,we,P
12,24,47,B,the old you know Vietnam problem,N
12,24,48,B,this,P
12,25,47,B,Vietnam,PN
12,25,48,B,Vietnam,PN
12,26,48,B,the job,N
12,26,48,B,the job,N
12,27,49,B,the guys,N
12,27,49,B,them,P
12,27,49,B,they,P
12,28,49,B,it,P
12,28,49,B,it,P
12,29,50,B,the the Shiites of all people you know in the southern part of the country and also the Kurds,N
12,29,50,B,these people,N
12,30,33,B,the United States,N
12,30,51,B,the U S,N
12,30,51,B,their,P
12,31,51,B,the United Nations,N
12,31,51,B,the United Nations,N
12,31,51,B,we,P
12,31,51,B,we,P
12,31,58,B,we,P
12,31,58,B,we,P
12,31,58,B,we,P
12,31,58,B,we,P
12,31,59,B,we,P
12,31,59,B,we,P
12,32,55,A,they,P
12,32,58,B,them,P
12,33,58,B,wipe,N
12,33,58,B,that,P
12,34,58,B,a decision to do that,N
12,34,58,B,that decision,N
13,0,0,A,Good morning,PN
13,0,1,B,Good morning,PN
13,1,3,B,our,P
13,1,3,B,we,P
13,1,7,B,we,P
13,1,8,B,our,P
13,1,9,B,We,P
13,1,10,B,we,P
13,1,10,B,we,P
13,1,12,B,we,P
13,1,13,A,we,P
13,1,13,A,we were exploiting in the sense of we,N
13,1,13,A,we,P
13,1,15,B,we,P
13,1,15,B,we,P
13,1,17,A,we,P
13,2,3,B,you,P
13,2,3,B,you,P
13,2,4,A,I,P
13,2,4,A,I,P
13,2,4,A,I,P
13,2,5,A,I,P
13,2,18,B,you,P
13,2,25,B,you,P
13,2,26,A,I,P
13,2,26,A,I,P
13,2,26,A,I,P
13,2,26,A,I,P
13,2,28,A,I,P
13,2,28,A,I,P
13,2,30,A,I,P
13,2,30,A,I,P
13,2,30,A,I,P
13,2,31,B,you,P
13,2,32,A,I,P
13,2,36,A,I,P
13,2,36,A,I,P
13,2,36,A,I,P
13,2,36,A,mine,N
13,2,38,B,you,P
13,2,38,B,you,P
13,2,38,B,your,P
13,2,38,B,you,P
13,2,39,A,I,P
13,2,39,A,I,P
13,2,40,A,my,P
13,2,40,A,I,P
13,2,45,A,I,P
13,2,45,A,I,P
13,2,45,A,I,P
13,2,46,A,me,P
13,2,46,A,I,P
13,2,46,A,I,P
13,2,47,A,I,P
13,2,47,A,I,P
13,3,3,B,Latin America,PN
13,3,3,B,the area,N
13,4,3,B,our,P
13,4,3,B,we,P
13,4,3,B,we,P
13,5,3,B,I,P
13,5,3,B,I,P
13,5,7,B,I,P
13,5,7,B,I,P
13,5,7,B,I,P
13,5,8,B,I,P
13,5,8,B,I,P
13,5,8,B,I,P
13,5,8,B,I,P
13,5,8,B,I,P
13,5,8,B,I,P
13,5,8,B,I,P
13,5,8,B,I,P
13,5,12,B,I,P
13,5,14,B,I,P
13,5,14,B,I,P
13,5,15,B,I,P
13,5,18,B,I,P
13,5,18,B,I,P
13,5,18,B,I,P
13,5,18,B,I,P
13,5,18,B,I,P
13,5,19,B,I,P
13,5,19,B,I,P
13,5,21,B,I,P
13,5,21,B,I,P
13,5,22,B,I,P
13,5,22,B,I,P
13,5,22,B,I,P
13,5,22,B,I,P
13,5,22,B,I,P
13,5,22,B,I,P
13,5,22,B,I,P
13,5,22,B,I,P
13,5,22,B,my,P
13,5,22,B,my,P
13,5,24,B,I,P
13,5,34,B,I,P
13,5,43,B,I,P
13,5,43,B,I,P
13,5,43,B,I,P
13,5,48,B,my,P
13,6,3,B,we,P
13,6,3,B,we,P
13,7,3,B,our policy in Latin America,N
13,7,3,B,it,P
13,8,3,B,Mexico,PN
13,8,4,A,Mexico,PN
13,9,6,A,Central America,PN
13,9,7,B,Central America,PN
13,10,3,B,El Salvador,PN
13,10,7,B,El Salvador,PN
13,10,7,B,the government itself,N
13,10,7,B,itself,N
13,10,8,B,their,P
13,10,8,B,Salvador,PN
13,10,9,B,the country,N
13,10,15,B,the country,N
13,11,7,B,U S,PN
13,11,7,B,U S,PN
13,12,8,B,the right wing death squad type situation,N
13,12,8,B,that,P
13,13,8,B,it,P
13,13,8,B,that,P
13,14,8,B,the one resource anyway that Salvador had plenty of,N
13,14,8,B,that,P
13,15,12,B,them,P
13,15,13,A,they,P
13,16,10,B,T I,PN
13,16,14,B,T,N
13,17,15,B,MUMBLEx,PN
13,17,15,B,MUMBLEx,PN
13,18,15,B,their,P
13,18,15,B,their,P
13,18,16,B,they,P
13,18,17,A,their,P
13,18,17,A,they,P
13,19,18,B,American tourists,PN
13,19,18,B,they,P
13,20,3,B,Panama,PN
13,20,18,B,Panama,PN
13,20,22,B,Panama,PN
13,20,22,B,Panama,PN
13,21,19,B,we,P
13,21,19,B,we,P
13,21,19,B,we,P
13,21,19,B,we,P
13,22,19,B,those of us who were working down there,N
13,22,19,B,they,P
13,23,21,B,those,P
13,23,21,B,they,P
13,24,22,B,they,P
13,24,22,B,Panamanians,PN
13,25,22,B,Americans,PN
13,25,22,B,they,P
13,25,22,B,they,P
13,25,22,B,they,P
13,26,22,B,my my son,N
13,26,22,B,he,P
13,26,22,B,he,P
13,27,22,B,a Panamanian girl,N
13,27,22,B,she,P
13,27,22,B,she,P
13,27,22,B,she,P
13,27,23,B,she,P
13,28,24,B,have,N
13,28,24,B,that,P
13,29,25,B,Peru,PN
13,29,26,A,Peru,PN
13,29,36,A,Per- Peru,PN
13,29,36,A,Peru,PN
13,30,26,A,Peace Corps,PN
13,30,27,A,the Peace Corps,N
13,30,28,A,it,P
13,30,28,A,Peace Corps,PN
13,30,28,A,we,P
13,30,35,B,Peace Corps,PN
13,30,39,A,the Peace Corps,N
13,30,40,A,Peace Corps,PN
13,30,40,A,that,P
13,30,42,B,it,P
13,30,42,B,it,P
13,30,43,B,it,P
13,30,43,B,it,P
13,30,46,A,Peace Corps,PN
13,31,30,A,the savings and loan program,N
13,31,30,A,that,P
13,32,36,A,twelve groups,N
13,32,37,A,them,P
13,33,37,A,they,P
13,33,37,A,they,P
13,34,38,B,the the things that that you and your groups before you did,N
13,34,38,B,those,P
13,34,38,B,they,P
13,34,39,A,they,P
13,35,39,A,some of some of the the Peace Corps that I knew of,N
13,35,40,A,they,P
13,36,40,A,my group,N
13,36,40,A,we,P
13,37,40,A,that,P
13,37,40,A,that,P
13,37,40,A,that,P
13,38,45,A,English,PN
13,38,46,A,English,PN
13,38,46,A,English,PN
13,39,46,A,a lot of people,N
13,39,46,A,they,P
13,40,46,A,the textbook,N
13,40,46,A,it,P
13,41,47,A,stuff,N
13,41,47,A,it,P
13,42,48,B,my brother-in-law,N
13,42,48,B,he,P
14,0,0,A,your,P
14,0,1,B,I,P
14,0,1,B,I,P
14,0,1,B,I,P
14,0,5,A,you,P
14,0,7,A,you,P
14,0,8,B,I,P
14,0,8,B,I,P
14,0,8,B,I,P
14,0,8,B,I,P
14,0,8,B,I,P
14,0,8,B,I,P
14,0,9,B,my,P
14,0,9,B,I,P
14,0,9,B,I,P
14,0,9,B,my,P
14,0,11,B,I,P
14,0,11,B,I,P
14,0,11,B,I,P
14,0,11,B,I,P
14,0,11,B,I,P
14,0,12,B,I,P
14,0,12,B,I,P
14,0,12,B,I,P
14,0,13,A,you,P
14,0,14,B,I,P
14,0,14,B,I,P
14,0,16,B,I,P
14,0,22,B,I,P
14,0,24,B,my,P
14,0,24,B,I,P
14,0,24,B,I,P
14,0,24,B,my,P
14,0,24,B,I,P
14,0,24,B,my,P
14,0,28,B,I,P
14,0,28,B,I,P
14,0,30,A,you,P
14,0,40,B,I,P
14,0,44,A,you,P
14,0,46,B,I,P
14,0,47,A,you,P
14,0,49,A,you,P
14,0,50,B,my,P
14,0,50,B,I,P
14,0,50,B,I,P
14,0,50,B,I,P
14,0,52,B,I,P
14,0,52,B,I,P
14,0,56,B,me,P
14,0,56,B,I,P
14,0,56,B,I,P
14,0,56,B,I,P
14,0,65,B,I,P
14,0,65,B,I,P
14,0,79,B,I,P
14,0,79,B,I,P
14,0,79,B,I,P
14,0,79,B,I,P
14,0,79,B,I,P
14,0,81,B,I,P
14,0,81,B,my,P
14,0,86,B,I,P
14,0,86,B,I,P
14,0,86,B,I,P
14,0,86,B,I,P
14,0,86,B,I,P
14,0,86,B,me,P
14,0,87,B,I,P
14,0,87,B,I,P
14,0,90,B,I,P
14,0,90,B,I,P
14,0,91,B,I,P
14,0,91,B,I,P
14,1,1,B,we,P
14,1,1,B,we,P
14,1,1,B,We,P
14,1,1,B,we,P
14,1,1,B,we,P
14,1,1,B,our,P
14,1,1,B,our,P
14,1,1,B,we,P
14,1,10,A,We,P
14,1,10,A,we,P
14,1,18,A,we,P
14,1,18,A,we,P
14,1,18,A,we,P
14,1,18,A,We,P
14,1,18,A,we,P
14,1,19,A,we,P
14,1,27,A,we,P
14,2,1,B,a budget,N
14,2,1,B,it,P
14,3,1,B,the ones that you never know anything about,N
14,3,1,B,that,P
14,4,1,B,you,P
14,4,2,A,I,P
14,4,5,A,I,P
14,4,10,A,I,P
14,4,38,B,you,P
14,4,38,B,I,P
14,4,38,B,you,P
14,4,49,A,you,P
14,4,53,A,I,P
14,4,56,B,you,P
14,4,58,A,I,P
14,4,64,A,I,P
14,4,64,A,me,P
14,4,68,B,my,P
14,4,70,A,I,P
14,4,71,B,I,P
14,4,73,A,I,P
14,4,86,B,you,P
14,4,88,A,I,P
14,4,88,A,I,P
14,5,2,A,utilities,N
14,5,3,B,the utilities,N
14,5,3,B,they,P
14,5,3,B,them,P
14,6,3,B,the electric company,N
14,6,3,B,they,P
14,6,4,A,They,P
14,7,4,A,that,P
14,7,4,A,it,P
14,8,8,B,work,N
14,8,9,B,work,N
14,9,11,B,three children,N
14,9,11,B,they,P
14,10,11,B,five children,N
14,10,12,B,all five kids,N
14,10,12,B,all five kids you know,N
14,11,19,A,the things that are extras,N
14,11,19,A,the extras,N
14,12,20,A,the auto budget car payment,N
14,12,20,A,it,P
14,13,24,B,the new town I live in,N
14,13,24,B,it,P
14,13,24,B,it,P
14,14,24,B,my insurance,N
14,14,24,B,my insurance,N
14,15,24,B,about sixty dollars a year,N
14,15,25,A,That,P
